Reference,Set,SetID,Mineral,Mineral_formula,Sorbate,Temp,pH,Electrolyte1,Electrolyte1_val,Electrolyte2,Electrolyte2_val,Mineralsites,Sorbed_val
synthetic_study_1,13,58,montmorillonite,Al2Si4O10(OH)2,U(+6),24.511693154381252,5.617690491559594,Na(+1),1.5409370460387444,NO3(-1),1.5409370460387444,0.9,16.36333173628245
synthetic_study_0,113,59,montmorillonite,Al2Si4O10(OH)2,U(+6),25.43680800551358,9.559013431006811,Na(+1),0.05675370829442553,NO3(-1),0.05675370829442553,0.9,35.219246980275905
synthetic_study_1,100,60,montmorillonite,Al2Si4O10(OH)2,U(+6),24.732480908553114,5.279484203283482,Na(+1),0.001475502274624387,NO3(-1),0.001475502274624387,0.9,14.342769574303619
synthetic_study_2,84,61,montmorillonite,Al2Si4O10(OH)2,U(+6),24.836881747138676,10.25791177822364,Na(+1),0.021655745655480035,NO3(-1),0.021655745655480035,0.9,32.085946711547315
synthetic_study_0,131,62,montmorillonite,Al2Si4O10(OH)2,U(+6),25.32036764730415,9.727892545615564,Na(+1),0.739874193105142,NO3(-1),0.739874193105142,0.9,30.600538626243384
synthetic_study_1,54,63,montmorillonite,Al2Si4O10(OH)2,U(+6),25.469684762647336,7.86123792675926,Na(+1),0.04844478390498576,NO3(-1),0.04844478390498576,0.9,23.1609440702597
synthetic_study_1,36,64,montmorillonite,Al2Si4O10(OH)2,U(+6),24.870405797645557,9.741429496126713,Na(+1),0.0022545207407318533,NO3(-1),0.0022545207407318533,0.9,33.1397575471662
synthetic_study_3,108,65,montmorillonite,Al2Si4O10(OH)2,U(+6),25.32771399955198,3.6830753903247286,Na(+1),0.07226762347548094,NO3(-1),0.07226762347548094,0.9,13.847234443392148
synthetic_study_2,55,66,montmorillonite,Al2Si4O10(OH)2,U(+6),25.772016015209232,7.992928846467522,Na(+1),0.01834197138621338,NO3(-1),0.01834197138621338,0.9,27.151011402598535
synthetic_study_0,62,67,montmorillonite,Al2Si4O10(OH)2,U(+6),25.509159993642992,8.554377523888823,Na(+1),0.4740402968748753,NO3(-1),0.4740402968748753,0.9,29.317168176874507
synthetic_study_3,41,68,montmorillonite,Al2Si4O10(OH)2,U(+6),24.859375890546318,4.6180328067807555,Na(+1),0.01611483585080029,NO3(-1),0.01611483585080029,0.9,10.900705864365676
synthetic_study_1,56,69,montmorillonite,Al2Si4O10(OH)2,U(+6),25.337739427421223,3.7512095714032805,Na(+1),0.1444696263914002,NO3(-1),0.1444696263914002,0.9,9.713402311821437
synthetic_study_2,38,70,montmorillonite,Al2Si4O10(OH)2,U(+6),24.78049970471672,2.541630227253113,Na(+1),0.006624650147271275,NO3(-1),0.006624650147271275,0.9,5.802707594821925
synthetic_study_2,80,71,montmorillonite,Al2Si4O10(OH)2,U(+6),24.95341347717454,5.4251247738449,Na(+1),0.006721781745612932,NO3(-1),0.006721781745612932,0.9,14.220706593986861
synthetic_study_3,89,72,montmorillonite,Al2Si4O10(OH)2,U(+6),25.103730800424852,7.242914555302593,Na(+1),0.001551771987645663,NO3(-1),0.001551771987645663,0.9,20.832198981950583
synthetic_study_2,123,73,montmorillonite,Al2Si4O10(OH)2,U(+6),24.76498575717965,7.542240646314427,Na(+1),0.0018927309713587597,NO3(-1),0.0018927309713587597,0.9,25.68995242230113
synthetic_study_0,139,74,montmorillonite,Al2Si4O10(OH)2,U(+6),24.57180497482122,4.107381262671263,Na(+1),0.0035456105347456625,NO3(-1),0.0035456105347456625,0.9,9.837105163049214
synthetic_study_1,116,75,montmorillonite,Al2Si4O10(OH)2,U(+6),24.843260752153355,8.328333364568616,Na(+1),0.0019463225984515436,NO3(-1),0.0019463225984515436,0.9,28.557649010005733
synthetic_study_1,99,76,montmorillonite,Al2Si4O10(OH)2,U(+6),25.30488455337155,4.770980643231438,Na(+1),0.013863585889944133,NO3(-1),0.013863585889944133,0.9,14.582560488648706
synthetic_study_3,117,77,montmorillonite,Al2Si4O10(OH)2,U(+6),25.211649176093882,9.499874404499405,Na(+1),0.3198024826428308,NO3(-1),0.3198024826428308,0.9,31.320398044318996
synthetic_study_0,68,78,montmorillonite,Al2Si4O10(OH)2,U(+6),25.14113655135221,7.536182181947172,Na(+1),0.004853584967538277,NO3(-1),0.004853584967538277,0.9,22.78456715322156
synthetic_study_3,123,79,montmorillonite,Al2Si4O10(OH)2,U(+6),24.935959257184543,10.176272943320075,Na(+1),0.5331380104139675,NO3(-1),0.5331380104139675,0.9,34.84433698088756
synthetic_study_0,124,80,montmorillonite,Al2Si4O10(OH)2,U(+6),25.114669602788382,5.779599697576287,Na(+1),0.004191397050045519,NO3(-1),0.004191397050045519,0.9,18.86332428379396
synthetic_study_3,135,81,montmorillonite,Al2Si4O10(OH)2,U(+6),24.971335868166154,4.1485874185048,Na(+1),0.051429718840999596,NO3(-1),0.051429718840999596,0.9,14.031744275494031
synthetic_study_2,0,82,montmorillonite,Al2Si4O10(OH)2,U(+6),24.927962936397996,7.8559067068538,Na(+1),0.0037133356773896955,NO3(-1),0.0037133356773896955,0.9,27.87979830406414
synthetic_study_0,103,83,montmorillonite,Al2Si4O10(OH)2,U(+6),24.709404082939965,8.441224324610818,Na(+1),0.028903796359818004,NO3(-1),0.028903796359818004,0.9,28.35583327020454
synthetic_study_2,126,84,montmorillonite,Al2Si4O10(OH)2,U(+6),24.721793642892756,7.714374923837359,Na(+1),0.0014402787995516147,NO3(-1),0.0014402787995516147,0.9,27.60143418859453
synthetic_study_0,83,85,montmorillonite,Al2Si4O10(OH)2,U(+6),24.795922840942595,4.510319184220156,Na(+1),0.005302112999920615,NO3(-1),0.005302112999920615,0.9,13.331715544686027
synthetic_study_0,21,86,montmorillonite,Al2Si4O10(OH)2,U(+6),25.22942935744326,3.8578838255304104,Na(+1),1.91767295184536,NO3(-1),1.91767295184536,0.9,9.842231281135561
synthetic_study_1,14,87,montmorillonite,Al2Si4O10(OH)2,U(+6),25.187553945622362,8.268262779962626,Na(+1),0.07236805766935486,NO3(-1),0.07236805766935486,0.9,25.92560359102412
synthetic_study_2,17,88,montmorillonite,Al2Si4O10(OH)2,U(+6),25.289992935562868,3.156929063545217,Na(+1),0.9132718228444384,NO3(-1),0.9132718228444384,0.9,8.492463047413553
synthetic_study_1,93,89,montmorillonite,Al2Si4O10(OH)2,U(+6),24.118039325843057,5.344994218738463,Na(+1),0.017274846728552104,NO3(-1),0.017274846728552104,0.9,15.974959703297795
synthetic_study_0,62,90,montmorillonite,Al2Si4O10(OH)2,U(+6),25.006904317916753,5.830680699675378,Na(+1),0.014856538334160287,NO3(-1),0.014856538334160287,0.9,14.942546918285155
synthetic_study_2,120,91,montmorillonite,Al2Si4O10(OH)2,U(+6),24.815507549219582,10.499974133769992,Na(+1),0.009378782193597727,NO3(-1),0.009378782193597727,0.9,33.91833571057623
synthetic_study_0,20,92,montmorillonite,Al2Si4O10(OH)2,U(+6),24.105945887666167,5.010492147345346,Na(+1),0.001349537789670868,NO3(-1),0.001349537789670868,0.9,16.80127234188204
synthetic_study_1,71,93,montmorillonite,Al2Si4O10(OH)2,U(+6),24.778979627018632,8.90022389522913,Na(+1),0.045399851041491114,NO3(-1),0.045399851041491114,0.9,28.292804629718873
synthetic_study_1,18,94,montmorillonite,Al2Si4O10(OH)2,U(+6),25.146281265276716,7.091634938763582,Na(+1),0.21951466832759284,NO3(-1),0.21951466832759284,0.9,26.232386096184722
synthetic_study_0,79,95,montmorillonite,Al2Si4O10(OH)2,U(+6),24.955395201598478,6.741840617206378,Na(+1),0.09680072284648636,NO3(-1),0.09680072284648636,0.9,19.916597507325196
synthetic_study_2,111,96,montmorillonite,Al2Si4O10(OH)2,U(+6),24.914438602710053,6.799103710470161,Na(+1),0.026808574830534605,NO3(-1),0.026808574830534605,0.9,22.23281890600746
synthetic_study_2,60,97,montmorillonite,Al2Si4O10(OH)2,U(+6),24.954607766838233,8.086160892257775,Na(+1),0.004398983408972048,NO3(-1),0.004398983408972048,0.9,28.537458981652044
synthetic_study_3,128,98,montmorillonite,Al2Si4O10(OH)2,U(+6),25.098745578681918,9.53064451494635,Na(+1),0.26935351215475034,NO3(-1),0.26935351215475034,0.9,32.861329257136845
synthetic_study_2,8,99,montmorillonite,Al2Si4O10(OH)2,U(+6),24.843253021247413,7.2444527352199275,Na(+1),0.20403989887265842,NO3(-1),0.20403989887265842,0.9,24.009980154339075
synthetic_study_3,127,100,montmorillonite,Al2Si4O10(OH)2,U(+6),24.84803514239327,5.981239981034684,Na(+1),0.022543963045136308,NO3(-1),0.022543963045136308,0.9,18.594995223782753
synthetic_study_2,90,101,montmorillonite,Al2Si4O10(OH)2,U(+6),24.727446107675533,3.1414067606162996,Na(+1),0.0033926064225921204,NO3(-1),0.0033926064225921204,0.9,9.547026965626793
synthetic_study_3,9,102,montmorillonite,Al2Si4O10(OH)2,U(+6),25.384573160311685,3.29282710703877,Na(+1),0.42567777573234766,NO3(-1),0.42567777573234766,0.9,6.673739444954899
synthetic_study_2,85,103,montmorillonite,Al2Si4O10(OH)2,U(+6),25.137218777388185,4.883363989829835,Na(+1),0.9596166214239744,NO3(-1),0.9596166214239744,0.9,13.209693869692916
synthetic_study_3,8,104,montmorillonite,Al2Si4O10(OH)2,U(+6),24.639532593217883,9.142520228665859,Na(+1),0.14255342584885564,NO3(-1),0.14255342584885564,0.9,28.286436077119667
synthetic_study_0,91,105,montmorillonite,Al2Si4O10(OH)2,U(+6),24.598556006773123,8.703954751307133,Na(+1),0.036374252259510034,NO3(-1),0.036374252259510034,0.9,29.419231804782402
synthetic_study_2,147,106,montmorillonite,Al2Si4O10(OH)2,U(+6),25.197972689925937,2.6868510995900365,Na(+1),0.9394068294247369,NO3(-1),0.9394068294247369,0.9,9.753701398649294
synthetic_study_3,96,107,montmorillonite,Al2Si4O10(OH)2,U(+6),25.053006322320105,7.92885527081894,Na(+1),0.010031453155886098,NO3(-1),0.010031453155886098,0.9,25.15829839427377
synthetic_study_0,138,108,montmorillonite,Al2Si4O10(OH)2,U(+6),24.594205698383497,4.255433507131993,Na(+1),0.04094016148930386,NO3(-1),0.04094016148930386,0.9,11.935393492506286
synthetic_study_2,104,109,montmorillonite,Al2Si4O10(OH)2,U(+6),24.495948314645766,8.381517375479946,Na(+1),1.991607295468651,NO3(-1),1.991607295468651,0.9,30.1584001945105
synthetic_study_2,125,110,montmorillonite,Al2Si4O10(OH)2,U(+6),24.444781017921244,3.7219728527864264,Na(+1),0.004140392956232361,NO3(-1),0.004140392956232361,0.9,10.128807089707324
synthetic_study_2,148,111,montmorillonite,Al2Si4O10(OH)2,U(+6),25.34257514214687,6.458948094433869,Na(+1),0.18532799869288138,NO3(-1),0.18532799869288138,0.9,20.486619939137054
synthetic_study_0,100,112,montmorillonite,Al2Si4O10(OH)2,U(+6),25.353279591118657,7.0418545329127005,Na(+1),0.033930102535628635,NO3(-1),0.033930102535628635,0.9,22.828178158273943
synthetic_study_0,8,113,montmorillonite,Al2Si4O10(OH)2,U(+6),25.264765192351984,9.195434131968167,Na(+1),0.36012381103096985,NO3(-1),0.36012381103096985,0.9,30.448558862696956
synthetic_study_3,105,114,montmorillonite,Al2Si4O10(OH)2,U(+6),24.815864509790522,7.5689990218259116,Na(+1),1.9263482379740278,NO3(-1),1.9263482379740278,0.9,21.51268537558119
synthetic_study_1,125,115,montmorillonite,Al2Si4O10(OH)2,U(+6),24.74990000688354,5.60354375081539,Na(+1),0.08392290699507735,NO3(-1),0.08392290699507735,0.9,18.075215426952816
synthetic_study_3,82,116,montmorillonite,Al2Si4O10(OH)2,U(+6),24.77679693361708,10.142471152142628,Na(+1),0.2697751995099394,NO3(-1),0.2697751995099394,0.9,33.492170197958465
synthetic_study_2,112,117,montmorillonite,Al2Si4O10(OH)2,U(+6),24.245122355764735,6.788071610336209,Na(+1),0.01805052934677082,NO3(-1),0.01805052934677082,0.9,18.512840312935012
synthetic_study_2,138,118,montmorillonite,Al2Si4O10(OH)2,U(+6),25.28592546759408,5.219818086633332,Na(+1),0.006986516207473441,NO3(-1),0.006986516207473441,0.9,18.513617992742656
synthetic_study_3,23,119,montmorillonite,Al2Si4O10(OH)2,U(+6),25.2770918680309,4.363065549683066,Na(+1),0.11892264002803493,NO3(-1),0.11892264002803493,0.9,11.929274357069131
synthetic_study_2,27,120,montmorillonite,Al2Si4O10(OH)2,U(+6),24.824995146949654,7.569525730426996,Na(+1),0.00443240342100737,NO3(-1),0.00443240342100737,0.9,22.491352469039782
synthetic_study_1,5,121,montmorillonite,Al2Si4O10(OH)2,U(+6),24.720951207038595,4.804497105285235,Na(+1),0.20064938212915406,NO3(-1),0.20064938212915406,0.9,13.411455026021294
synthetic_study_1,27,122,montmorillonite,Al2Si4O10(OH)2,U(+6),25.232883916897805,9.76792051198986,Na(+1),0.03190734700966697,NO3(-1),0.03190734700966697,0.9,32.90623189204763
synthetic_study_2,7,123,montmorillonite,Al2Si4O10(OH)2,U(+6),24.846322461556575,8.049671531319827,Na(+1),0.00144421923661193,NO3(-1),0.00144421923661193,0.9,25.452278061565302
synthetic_study_0,103,124,montmorillonite,Al2Si4O10(OH)2,U(+6),25.100062971756255,8.104339516163225,Na(+1),0.009698339045808795,NO3(-1),0.009698339045808795,0.9,27.5545505683909
synthetic_study_2,60,125,montmorillonite,Al2Si4O10(OH)2,U(+6),24.586898235749054,4.661337845518868,Na(+1),1.0713390967998646,NO3(-1),1.0713390967998646,0.9,12.692300838515552
synthetic_study_2,77,126,montmorillonite,Al2Si4O10(OH)2,U(+6),25.524327397258826,3.701275419456147,Na(+1),1.0205064799791121,NO3(-1),1.0205064799791121,0.9,11.235761628190081
synthetic_study_1,60,127,montmorillonite,Al2Si4O10(OH)2,U(+6),24.840059075202973,3.1753385753515477,Na(+1),0.09021518677522995,NO3(-1),0.09021518677522995,0.9,8.40909872468501
synthetic_study_1,101,128,montmorillonite,Al2Si4O10(OH)2,U(+6),24.214797752173364,9.927876493993725,Na(+1),0.01759988709613891,NO3(-1),0.01759988709613891,0.9,32.913999297046566
synthetic_study_2,2,129,montmorillonite,Al2Si4O10(OH)2,U(+6),25.211526882778674,7.214738045427068,Na(+1),0.18034715724742453,NO3(-1),0.18034715724742453,0.9,24.29407114553438
synthetic_study_2,24,130,montmorillonite,Al2Si4O10(OH)2,U(+6),25.387946520644405,7.685589628276556,Na(+1),0.0012485160234932263,NO3(-1),0.0012485160234932263,0.9,25.65655390821393
synthetic_study_3,114,131,montmorillonite,Al2Si4O10(OH)2,U(+6),24.84522871893376,8.005334895093988,Na(+1),0.22294038489382872,NO3(-1),0.22294038489382872,0.9,27.05804346685451
synthetic_study_0,23,132,montmorillonite,Al2Si4O10(OH)2,U(+6),25.577095974829106,5.382593637160435,Na(+1),0.05833998075618355,NO3(-1),0.05833998075618355,0.9,15.894953009966338
synthetic_study_1,98,133,montmorillonite,Al2Si4O10(OH)2,U(+6),25.460278122689285,6.171236443373559,Na(+1),0.25288888511817115,NO3(-1),0.25288888511817115,0.9,19.3693124618451
synthetic_study_3,50,134,montmorillonite,Al2Si4O10(OH)2,U(+6),25.187173861458096,4.587183153563669,Na(+1),1.8209666208525834,NO3(-1),1.8209666208525834,0.9,14.995791315484912
synthetic_study_1,55,135,montmorillonite,Al2Si4O10(OH)2,U(+6),24.981709567027913,3.543202803988396,Na(+1),0.1834169408190612,NO3(-1),0.1834169408190612,0.9,8.734546106964473
synthetic_study_2,126,136,montmorillonite,Al2Si4O10(OH)2,U(+6),25.293841746326603,8.241872569531704,Na(+1),0.964500834282017,NO3(-1),0.964500834282017,0.9,27.470787679399685
synthetic_study_3,143,137,montmorillonite,Al2Si4O10(OH)2,U(+6),25.039093469147687,10.311218734156302,Na(+1),0.021763460382401324,NO3(-1),0.021763460382401324,0.9,29.434267566800553
synthetic_study_0,125,138,montmorillonite,Al2Si4O10(OH)2,U(+6),25.23490809962818,4.587638884962248,Na(+1),1.3286291202865101,NO3(-1),1.3286291202865101,0.9,12.561355918543775
synthetic_study_1,75,139,montmorillonite,Al2Si4O10(OH)2,U(+6),24.89927906087836,4.111185766858543,Na(+1),1.8654120090106825,NO3(-1),1.8654120090106825,0.9,12.342607234239999
synthetic_study_1,84,140,montmorillonite,Al2Si4O10(OH)2,U(+6),24.953517607735748,6.650613330419171,Na(+1),0.8874050273851796,NO3(-1),0.8874050273851796,0.9,21.34431273050167
synthetic_study_2,24,141,montmorillonite,Al2Si4O10(OH)2,U(+6),25.009541779675214,4.463655626495047,Na(+1),0.0018514597160201247,NO3(-1),0.0018514597160201247,0.9,11.419954771835588
synthetic_study_1,118,142,montmorillonite,Al2Si4O10(OH)2,U(+6),25.312213582999142,3.5551552215049522,Na(+1),0.001785744939797927,NO3(-1),0.001785744939797927,0.9,9.980694833301762
synthetic_study_1,97,143,montmorillonite,Al2Si4O10(OH)2,U(+6),24.888469896528097,4.337159471331275,Na(+1),0.5958043441124394,NO3(-1),0.5958043441124394,0.9,11.595418071877894
synthetic_study_2,11,144,montmorillonite,Al2Si4O10(OH)2,U(+6),24.73418066596993,9.488357323538384,Na(+1),0.4145484173611388,NO3(-1),0.4145484173611388,0.9,31.87453097904307
synthetic_study_2,65,145,montmorillonite,Al2Si4O10(OH)2,U(+6),25.384478971184148,10.440927752034199,Na(+1),0.0015417964447201258,NO3(-1),0.0015417964447201258,0.9,34.39063944469853
synthetic_study_1,123,146,montmorillonite,Al2Si4O10(OH)2,U(+6),24.777266622380065,5.111781611251867,Na(+1),0.0016984577355628077,NO3(-1),0.0016984577355628077,0.9,13.860352111350451
synthetic_study_1,66,147,montmorillonite,Al2Si4O10(OH)2,U(+6),25.5131381213869,5.416657836687517,Na(+1),0.46092432601042577,NO3(-1),0.46092432601042577,0.9,19.366065589262387
synthetic_study_2,129,148,montmorillonite,Al2Si4O10(OH)2,U(+6),24.947077687027704,8.980936813855413,Na(+1),0.010896509973032778,NO3(-1),0.010896509973032778,0.9,27.862382151385052
synthetic_study_2,73,149,montmorillonite,Al2Si4O10(OH)2,U(+6),24.80858386574514,2.872808783674474,Na(+1),0.01559751494825754,NO3(-1),0.01559751494825754,0.9,9.370349335110348
synthetic_study_0,12,150,montmorillonite,Al2Si4O10(OH)2,U(+6),24.759155027014273,5.853776188459668,Na(+1),0.019483520931501172,NO3(-1),0.019483520931501172,0.9,17.246951554488845
synthetic_study_3,105,151,montmorillonite,Al2Si4O10(OH)2,U(+6),25.098095318079377,8.154794662398954,Na(+1),0.0011646226806616264,NO3(-1),0.0011646226806616264,0.9,28.403192182262554
synthetic_study_3,75,152,montmorillonite,Al2Si4O10(OH)2,U(+6),24.988026672479204,8.198333582688292,Na(+1),0.06355775926691824,NO3(-1),0.06355775926691824,0.9,29.414536111269037
synthetic_study_0,38,153,montmorillonite,Al2Si4O10(OH)2,U(+6),24.79596580140197,7.780711499356637,Na(+1),0.002420171763350319,NO3(-1),0.002420171763350319,0.9,27.17857629110146
synthetic_study_2,74,154,montmorillonite,Al2Si4O10(OH)2,U(+6),25.30949502433188,3.100835449173241,Na(+1),0.13506286718089652,NO3(-1),0.13506286718089652,0.9,8.655152612470962
synthetic_study_3,49,155,montmorillonite,Al2Si4O10(OH)2,U(+6),25.0617404604526,5.442944842066536,Na(+1),0.002080761881125512,NO3(-1),0.002080761881125512,0.9,16.903112621191497
synthetic_study_3,53,156,montmorillonite,Al2Si4O10(OH)2,U(+6),25.07041264002994,7.9332698371711405,Na(+1),1.437529759057533,NO3(-1),1.437529759057533,0.9,25.036172524800364
synthetic_study_1,86,157,montmorillonite,Al2Si4O10(OH)2,U(+6),25.23537542852951,10.318553192277445,Na(+1),0.6131997243307681,NO3(-1),0.6131997243307681,0.9,32.365008409885704
synthetic_study_0,135,158,montmorillonite,Al2Si4O10(OH)2,U(+6),25.364503261080536,6.532551065949519,Na(+1),0.26820646379506197,NO3(-1),0.26820646379506197,0.9,21.9754556949855
synthetic_study_1,95,159,montmorillonite,Al2Si4O10(OH)2,U(+6),25.325591160135577,6.957861098914498,Na(+1),0.0012456996109842598,NO3(-1),0.0012456996109842598,0.9,22.07950043006601
synthetic_study_1,78,160,montmorillonite,Al2Si4O10(OH)2,U(+6),24.996082501421036,9.394371704085103,Na(+1),0.038290540388462746,NO3(-1),0.038290540388462746,0.9,31.35322428398137
synthetic_study_1,34,161,montmorillonite,Al2Si4O10(OH)2,U(+6),25.051057200494544,3.885327075032455,Na(+1),0.005777836937251083,NO3(-1),0.005777836937251083,0.9,13.102197055614493
synthetic_study_1,51,162,montmorillonite,Al2Si4O10(OH)2,U(+6),25.478299241389617,7.791503577941377,Na(+1),0.01802320228989378,NO3(-1),0.01802320228989378,0.9,26.20088643764101
synthetic_study_3,53,163,montmorillonite,Al2Si4O10(OH)2,U(+6),24.575762699404184,4.4068464403534895,Na(+1),0.06892849326919505,NO3(-1),0.06892849326919505,0.9,10.680806007423264
synthetic_study_1,59,164,montmorillonite,Al2Si4O10(OH)2,U(+6),25.326735458882585,5.89501339799173,Na(+1),0.2486409635473766,NO3(-1),0.2486409635473766,0.9,16.143359218782525
synthetic_study_0,108,165,montmorillonite,Al2Si4O10(OH)2,U(+6),25.303090963871743,7.334589553093696,Na(+1),0.08464145195336752,NO3(-1),0.08464145195336752,0.9,21.42083625573611
synthetic_study_1,25,166,montmorillonite,Al2Si4O10(OH)2,U(+6),24.816592724421792,4.328186007909571,Na(+1),0.003673065981906068,NO3(-1),0.003673065981906068,0.9,10.644662216621745
synthetic_study_0,78,167,montmorillonite,Al2Si4O10(OH)2,U(+6),24.517009651791078,7.419251777383818,Na(+1),0.0038739042498286097,NO3(-1),0.0038739042498286097,0.9,22.801329584446524
synthetic_study_0,43,168,montmorillonite,Al2Si4O10(OH)2,U(+6),25.102906208858784,4.786401546461221,Na(+1),0.07530578459542198,NO3(-1),0.07530578459542198,0.9,14.363880674894581
synthetic_study_2,110,169,montmorillonite,Al2Si4O10(OH)2,U(+6),24.907784810384918,4.50510775853914,Na(+1),0.007424071857568666,NO3(-1),0.007424071857568666,0.9,11.33104319186489
synthetic_study_1,23,170,montmorillonite,Al2Si4O10(OH)2,U(+6),25.17273893988833,8.381990251358275,Na(+1),0.11948225747032663,NO3(-1),0.11948225747032663,0.9,26.530224317119476
synthetic_study_0,28,171,montmorillonite,Al2Si4O10(OH)2,U(+6),24.39410665528161,9.71245058566295,Na(+1),0.0037971662196718556,NO3(-1),0.0037971662196718556,0.9,28.723029047634906
synthetic_study_3,142,172,montmorillonite,Al2Si4O10(OH)2,U(+6),25.299343072136757,6.440720428315597,Na(+1),0.5957563260110876,NO3(-1),0.5957563260110876,0.9,18.234426597815503
synthetic_study_3,57,173,montmorillonite,Al2Si4O10(OH)2,U(+6),25.496527027553004,3.7476842825151992,Na(+1),0.04313779666472185,NO3(-1),0.04313779666472185,0.9,9.837052654083577
synthetic_study_1,149,174,montmorillonite,Al2Si4O10(OH)2,U(+6),24.72650150638189,6.108087746387562,Na(+1),0.0592954849634932,NO3(-1),0.0592954849634932,0.9,18.82918877241962
synthetic_study_3,83,175,montmorillonite,Al2Si4O10(OH)2,U(+6),24.701958758823,8.847439609349465,Na(+1),0.25251898912832454,NO3(-1),0.25251898912832454,0.9,30.75702203159409
synthetic_study_0,36,176,montmorillonite,Al2Si4O10(OH)2,U(+6),25.525813405322115,3.870605476749593,Na(+1),0.10128455825001985,NO3(-1),0.10128455825001985,0.9,10.329503394029153
synthetic_study_2,71,177,montmorillonite,Al2Si4O10(OH)2,U(+6),25.225566910341026,4.002965552360532,Na(+1),0.5667551163543691,NO3(-1),0.5667551163543691,0.9,13.286746244714346
synthetic_study_2,33,178,montmorillonite,Al2Si4O10(OH)2,U(+6),25.047897537120832,9.527398706920506,Na(+1),0.004909080052996605,NO3(-1),0.004909080052996605,0.9,28.08748271054296
synthetic_study_0,79,179,montmorillonite,Al2Si4O10(OH)2,U(+6),25.317689877940296,8.405522753578758,Na(+1),0.4458608804788812,NO3(-1),0.4458608804788812,0.9,29.00992742013735
synthetic_study_2,143,180,montmorillonite,Al2Si4O10(OH)2,U(+6),24.90357957170743,7.930193839263808,Na(+1),0.39302579725051745,NO3(-1),0.39302579725051745,0.9,25.149330535534858
synthetic_study_1,133,181,montmorillonite,Al2Si4O10(OH)2,U(+6),24.822099273344705,10.071679232330382,Na(+1),0.0048683136529899295,NO3(-1),0.0048683136529899295,0.9,34.228995264376785
synthetic_study_3,133,182,montmorillonite,Al2Si4O10(OH)2,U(+6),25.478635366877104,8.483362214018062,Na(+1),0.0015750753806070452,NO3(-1),0.0015750753806070452,0.9,30.00805449655987
synthetic_study_1,148,183,montmorillonite,Al2Si4O10(OH)2,U(+6),24.891187774910588,3.948361510693985,Na(+1),0.0026246189934583737,NO3(-1),0.0026246189934583737,0.9,11.918042699255762
synthetic_study_2,45,184,montmorillonite,Al2Si4O10(OH)2,U(+6),25.172567616652195,10.385418143990885,Na(+1),0.03006880571801689,NO3(-1),0.03006880571801689,0.9,31.841100477287185
synthetic_study_3,75,185,montmorillonite,Al2Si4O10(OH)2,U(+6),24.821555850919086,10.161589475120886,Na(+1),0.06684737869437261,NO3(-1),0.06684737869437261,0.9,33.079073034704145
synthetic_study_2,95,186,montmorillonite,Al2Si4O10(OH)2,U(+6),24.414741415583354,3.6104147917651783,Na(+1),0.005813488916574143,NO3(-1),0.005813488916574143,0.9,11.357141298079677
synthetic_study_0,62,187,montmorillonite,Al2Si4O10(OH)2,U(+6),25.27008369640782,7.736127505450431,Na(+1),0.03836912596777585,NO3(-1),0.03836912596777585,0.9,24.02923058010566
synthetic_study_1,117,188,montmorillonite,Al2Si4O10(OH)2,U(+6),25.30274535271201,4.386884919985756,Na(+1),0.02514230112171641,NO3(-1),0.02514230112171641,0.9,13.323860293680665
synthetic_study_0,63,189,montmorillonite,Al2Si4O10(OH)2,U(+6),24.73824037314706,4.754253194028074,Na(+1),0.1400059816218413,NO3(-1),0.1400059816218413,0.9,14.988892928003585
synthetic_study_1,56,190,montmorillonite,Al2Si4O10(OH)2,U(+6),25.674155807842446,8.340092131587902,Na(+1),0.45985836863959345,NO3(-1),0.45985836863959345,0.9,27.36564461281578
synthetic_study_3,105,191,montmorillonite,Al2Si4O10(OH)2,U(+6),25.53060931120506,2.614663503149938,Na(+1),0.0024113064589681467,NO3(-1),0.0024113064589681467,0.9,5.606288962319741
synthetic_study_3,46,192,montmorillonite,Al2Si4O10(OH)2,U(+6),24.81892226068081,6.95206238211955,Na(+1),1.9280053600705247,NO3(-1),1.9280053600705247,0.9,20.673082003668767
synthetic_study_1,107,193,montmorillonite,Al2Si4O10(OH)2,U(+6),24.952215833226823,10.227995619121097,Na(+1),0.010472588606222594,NO3(-1),0.010472588606222594,0.9,32.58135652250613
synthetic_study_3,86,194,montmorillonite,Al2Si4O10(OH)2,U(+6),25.192119605488603,7.693309459044601,Na(+1),0.0016494723654142266,NO3(-1),0.0016494723654142266,0.9,26.661123520258673
synthetic_study_1,145,195,montmorillonite,Al2Si4O10(OH)2,U(+6),25.122457374480764,4.73498860195247,Na(+1),0.06538734029467579,NO3(-1),0.06538734029467579,0.9,13.189145623343581
synthetic_study_0,128,196,montmorillonite,Al2Si4O10(OH)2,U(+6),24.765530597165053,10.485587769506342,Na(+1),0.003647738202029502,NO3(-1),0.003647738202029502,0.9,32.17256360974831
synthetic_study_3,141,197,montmorillonite,Al2Si4O10(OH)2,U(+6),25.065419876405063,4.835889177807834,Na(+1),0.30814691429658403,NO3(-1),0.30814691429658403,0.9,15.632651679567228
synthetic_study_1,145,198,montmorillonite,Al2Si4O10(OH)2,U(+6),25.092369636292418,4.641070829012167,Na(+1),0.002510799450465727,NO3(-1),0.002510799450465727,0.9,14.467937477385437
